,I1,I2,I3,pIPO,pH,pL,p1day,Pmid,Y1,Y2,C1,C4,C7,C5p,C6p,T4p,T3p,T5p,S1p,S2p,S3p,C2,C3p,Industry_Bins
507,ROSG,Rosetta Genomics Ltd. ,2834,7.0,8.5,7.5,439.200439453125,8.0,1,1,0.6472560781436153,0.22187522755548672,-0.11730999166596495,-0.4722004983449653,-0.7599326711060854,0.9400223779068644,0.10124191356339968,0.886702473929947,0.6651931774191433,-0.747501777686193,-0.1384913128899396,1.0,1,1
508,ROX,Castle Brands Inc,2080,9.0,10.0,8.0,9.0,9.0,0,0,0.7379084837233606,0.6220291974750992,-1.1435907180040537,-0.19383960152785185,-0.7599326711060854,-0.5868360852556553,0.08657701602290956,-0.32612005034275604,0.3564172391473256,0.7677779646114895,-0.13891976957497146,0.0,1,1
509,RP,REALPAGE INC ,7372,11.0,15.0,13.0,14.520000457763699,14.0,1,1,-0.20003529537417744,-0.7920582453819134,0.05262232336401747,0.6229729974427907,-0.7599326711060854,0.3515064764171853,0.1831497920013102,0.3857760825037463,-0.15902678748021168,-0.976827311875094,0.16501140243092105,1.0,0,2
510,RRR,RSC Holdings Inc.,7359,22.0,25.0,23.0,19.0,24.0,1,0,-0.288967550575633,0.12361993265481667,1.7906539989948684,0.5751336189002174,-0.7599326711060854,-0.13457595203366596,-0.2079402606781716,-0.7495572216509859,-0.3736597518763515,-0.5117942073504048,-1.2397198297801295,1.0,0,2
511,RRST,RR Media Ltd. ,4899,12.5,13.0,11.0,5.03,12.0,0,0,-2.289861393154373,0.5049250478703725,-0.7069252988475805,0.3220142149553571,0.974360085936565,0.3302402457095499,0.11066164540002348,-0.4961963618695822,-1.1904585847090206,-0.8976451949350793,-0.1474603653522338,1.0,0,3
512,RRTS,"Roadrunner Transportation Systems, Inc. ",4731,14.0,16.0,14.0,13.75,15.0,1,0,3.0215393880263237,-1.3814505963060917,0.7846063640015175,-0.6284588121825446,-0.7599326711060854,1.6800220492416076,-0.1088990747638656,0.3465889389562655,0.3696146683645268,0.5954159025265812,1.5646153190984986,1.0,0,3
513,RST,ROSETTA STONE INC,7372,18.0,17.0,15.0,25.1200008392334,16.0,0,1,0.8749629271026808,1.7576375970634617,0.28638842009587384,-0.3062710309671009,1.3228435919205097,-0.4636215190769391,0.14413858595568332,-0.1573400678316786,-0.27672807448294834,-0.4529245327941013,-0.5046514832340292,1.0,0,2
514,RUE,"rue21, inc",5600,19.0,18.0,16.0,24.2999992370605,17.0,0,1,-0.9217897198437464,-0.35373138484836114,0.5056802059658347,-0.10910201998619598,1.3019049658720692,0.8587390159721743,-0.4864662816702597,-0.6844282773615336,0.17808872667600656,-0.9977236400043266,0.13649161041294844,1.0,0,3
515,RVBD,"Riverbed Technology, Inc.",3576,9.75,8.5,7.0,7.650000095367429,7.75,0,0,0.40063393866578495,0.6873342559321706,-0.8416109117649361,1.4053009078755083,1.5903079747125453,-0.2513734843800213,0.14976417908379916,-0.07748130957631821,-1.0600636049511007,-1.14845817885757,-0.690795228601929,1.0,1,1
516,SAI,"Leidos Holdings, Inc. ",7373,15.0,15.0,13.0,51.07905,14.0,0,1,2.108618967436973,1.5172147652378998,3.0726914197300284,0.3029243698926945,1.1373685141370182,0.5236287243465481,0.3074235796330904,0.15206241610163054,0.4160204432529154,2.699553350996428,0.5943051375815683,1.0,0,2
517,SAVE,"Spirit Airlines, Inc",4512,12.0,16.0,14.0,11.55,15.0,1,0,1.2245763353770407,-0.8216977626079219,1.1844003350312848,0.4229810410193534,-0.7599326711060854,0.3728932761552203,0.09061217266886908,-0.5522641615253605,0.7710071612141624,1.0761330792747743,-1.0572955960915509,1.0,0,3
518,SB,"SAFE BULKERS, INC. ",4412,19.0,22.0,20.0,18.8999996185303,21.0,1,0,-2.8794440788193034,0.25787007628381103,0.16859053472011692,0.7762086461071279,-0.7599326711060854,0.7569102929637297,0.013531447053279948,-2.010514979509518,-0.15500438890941176,-1.1185901092704025,-1.7785299593227475,1.0,0,3
519,SCMP,"Sucampo Pharmaceuticals, Inc. ",2834,11.5,16.0,14.0,12.2600002288818,15.0,1,1,2.11795422619109,-1.8794692075205932,-0.4077877365136169,2.2712260990792696,-0.7599326711060854,0.3244836870436727,0.17128952253906735,0.7978118572865566,0.6633862758719368,0.2941136763987821,-1.7693384936673682,0.0,0,1
520,SCOP,Scopus Video Networks Ltd. ,3669,7.0,9.0,7.0,7.23999977111816,8.0,1,1,-2.13862307090606,-0.036415094412188966,-0.6563147898894091,-0.5366265775689376,-0.7599326711060854,-0.8625557073506924,0.18092587760640172,-0.32954650756323184,-0.8223355346907071,-0.198200837932936,-0.963515676238904,1.0,1,1
521,SCOR,"COMSCORE, INC.",7389,16.5,16.0,14.0,23.469999313354503,15.0,0,1,-0.4982269256041979,-0.4954874766629476,-0.3518943370218305,0.6645449370481152,1.2468066041715555,0.4021640925002247,0.2503969223810296,0.408671072541866,-1.4549017643599917,-0.3897604363906885,-0.015485953390528303,1.0,0,2
522,SCTY,SOLARCITY CORP,4931,8.0,15.0,13.0,11.789999961853,14.0,1,1,-0.8159242853761338,0.48243172089042297,-0.405416015313731,1.0978676828786411,-0.7599326711060854,1.4435457535559542,-0.1435756628890104,-0.5176729473717732,-0.4841397114557018,-0.4948386634824978,-0.2768297129044049,1.0,0,3
523,SDXC,"Switch & Data Facilities Company, Inc.",4813,17.0,16.0,14.0,19.0,15.0,0,1,0.17800849911569153,0.2718964590357817,-0.07679623750227474,-0.5467687388374289,1.3453677309475294,-0.9940739766237906,0.048628221608515536,0.2811867911363586,0.3611856989030504,2.338366065577421,-0.8785969796268698,1.0,1,3
524,SEM,SELECT MEDICAL HOLDINGS CORP,8060,10.0,13.0,11.0,10.0900001525879,12.0,1,1,2.200302793644851,1.7936842571357603,2.02337906231572,0.6791114295788643,-0.7599326711060854,0.06657396298959505,0.11130495904638897,-0.2568975609797518,-1.1280544272803832,0.8482917954976638,0.4802006792272449,1.0,0,2
525,SENO,SENORX INC,3841,8.0,10.0,9.0,8.18000030517578,9.5,1,1,1.5901913099749192,0.14961771504702545,-0.7964483892877109,-0.6764425853264671,-0.7599326711060854,-0.41173493923395377,0.011131051976034844,-0.2479457345473376,-0.05430900597415821,-0.0409026194273423,-0.2339746974255641,1.0,1,1
526,SFLY,SHUTTERFLY INC,7384,15.0,15.0,13.0,15.5500001907349,14.0,0,1,-0.39858752145756304,1.344397175038461,-0.23092716099571964,0.16517489162196186,1.1373685141370182,-0.02939891611723983,0.02157447917159971,-0.30763331470476035,0.3076915259044193,-0.8055905275812826,0.09880438037220596,1.0,0,2
527,SFSF,"SuccessFactors, Inc.",7372,10.0,10.0,8.0,13.25,9.0,0,1,0.043477616936144964,-2.7459290361224165,-0.6893510855112465,0.4257227901924319,1.2823563329621543,0.8675441946914368,-0.1708014419241369,0.057682156252373364,-1.2217167074698925,0.4046679680980066,0.06478928053409648,1.0,1,2
528,SGOC,"SGOCO Group, Ltd. ",3663,5.0,7.5,6.0,5.0500001907348615,6.75,1,1,-1.8372867407925109,1.3279515596508298,-0.34000403843990995,2.6083037574344163,-0.7599326711060854,0.7017809641612035,0.09125466929282228,-0.6567311786256996,1.439332544233085,-0.5746437659866599,0.9728984508687728,0.0,0,1
529,SGTL,"SigmaTel, LLC",3674,15.0,13.0,11.0,19.7999992370605,12.0,0,1,-0.6405103621271896,1.6747777124482552,-0.7125460722512746,-0.2386513599009252,1.5779046392608882,-1.397177920551174,0.08320471506436683,-0.13117527368486567,0.820425643586802,0.31176805987068607,0.03230836959082172,1.0,1,1
530,SGXP,"SGX PHARMACEUTICALS, INC.",2834,6.0,13.0,11.0,6.0,12.0,1,0,0.3794939688179169,-0.3622813877692129,-0.8661992916324783,-0.12149586433500745,-0.7599326711060854,0.00527473663260081,0.1136303220447667,0.8060547441495864,1.679640181031652,0.3492969996452757,0.6576687528748995,1.0,1,1
531,SHMR,Shamir Optical Industry Ltd.,3851,14.0,15.0,13.0,16.0,14.0,0,1,-2.0018238430994666,-0.2915645439906686,-0.3152314463504408,0.14290855399036456,-0.7599326711060854,-0.8340665760019537,0.04682775498988583,-0.06058053343185325,-0.6702296830171153,-0.7835083855989747,0.15620978808094804,1.0,0,1
532,SHO,"Sunstone Hotel Investors, Inc. ",7011,17.0,20.0,18.0,17.0,19.0,1,0,-0.11524177914812947,0.36071429275542294,0.8003822529442162,-3.00140764217094,-0.7599326711060854,-1.3585998072799623,0.2561001744356564,0.43866455427115664,0.195490944892105,2.100484241740137,-0.5629748623441494,1.0,1,2
533,SHOR,ShoreTel Inc ,3661,9.5,10.5,8.5,12.1499996185303,9.5,0,1,0.2588988336648134,0.5258154955512578,-0.3885729915269547,0.6868143398378159,-0.7599326711060854,-0.8127685809987951,-0.2333442286838915,-0.12352748239830648,-0.6241784316831852,-0.17988871935957074,-0.6474687862614105,1.0,0,1
534,SIRF,SIRF TECHNOLOGY HOLDINGS INC,3812,12.0,12.0,10.0,15.3000001907349,11.0,0,1,-0.7554376310035145,-0.20044027611753648,-0.3019477638073538,0.12098857528071147,1.2151813397916955,-1.9653150989025432,0.2410781046666644,0.9287742113483404,-1.087329719033856,0.6809602677408283,1.9479373368853092,1.0,0,1
535,SIRT,"Sirtris Pharmaceuticals, Inc.",2834,10.0,11.0,9.0,10.7600002288818,10.0,0,1,-0.5502370650344024,0.12361993265481667,-0.11730999166596495,0.4353958941097458,-0.7599326711060854,-0.6860349552241254,0.13569230383504113,0.3751001606985001,-0.9726173591481092,-0.3771390373889853,0.6770000073133201,1.0,1,1
536,SLCA,"U.S. SILICA HOLDINGS, INC. ",1446,17.0,18.0,16.0,16.0,17.0,0,0,0.8161398098438002,0.9970149684230516,0.5028641119646148,-3.102103042616789,-0.7599326711060854,1.1481843987554974,-0.03286781009349228,0.218188923066309,0.06904478987578787,0.7817207826264236,0.09474137258443656,1.0,0,3
537,SLRY,"SALARY. COM, INC.",7372,10.5,10.0,8.0,12.5,9.0,0,1,-0.3665774855688663,0.3442687551793589,-1.0068897729112714,-0.7464996124861283,1.4251392801721647,-0.24398411388038324,0.12681371000806738,0.2551872652390187,-1.0483764105146929,-0.12757187148193996,-0.4483620317162536,1.0,1,2
538,SMA,Symmetry Medical Inc. ,3842,15.0,15.0,13.0,18.6000003814697,14.0,0,1,0.7903980595781409,0.4068554181660407,-0.02850379948933773,0.11877149281303745,1.1373685141370182,-1.3479544195475603,-0.03546882039326229,-0.18653812920753865,-0.9877489513060512,-0.5364219936979484,1.1414869606184288,1.0,0,1
539,SMBI,SYMBION INC/TN,8011,15.0,15.0,13.0,18.6299991607666,14.0,0,1,-0.5857877032747989,-1.523277568440281,0.18289483376321375,-0.6770377937861163,1.1373685141370182,-0.8186910953930733,-0.05363375789655128,-1.1781145493037193,-0.7753164201790852,0.92475706591673,-1.7003557035472654,1.0,0,2
540,SMCI,"Super Micro Computer, Inc. ",3571,8.0,11.5,9.5,8.76000022888184,10.5,1,1,0.3256117124584085,0.14961771504702545,0.5178945012057347,-0.10516857967748428,-0.7599326711060854,-0.6944595979172473,-0.08460198289163436,-0.08821753972808179,-1.5428776450598063,-0.025132707343633317,-0.0844364100184481,1.0,0,1
541,SN,Sanchez Energy Corp,1311,22.0,26.0,24.0,18.25,25.0,1,0,-0.2145581322432004,0.6030288697657855,-1.4396491572703285,-0.2745052161106901,-0.7599326711060854,1.096580688885346,0.281162871830253,0.05926738135515574,-1.2989902209965478,1.0688905726118243,2.0664525596156165,0.0,0,3
542,SNCR,SYNCHRONOSS TECHNOLOGIES INC ,7371,8.0,11.0,9.0,8.85000038146973,10.0,1,1,-0.17133206435862286,-1.3824584891794267,-0.4514570565684592,-0.18036828630542387,-0.7599326711060854,-0.7598065738440887,0.09778480077910437,0.24456687218946635,-0.4112440413410974,-1.3598095337369034,-0.39539272297845457,1.0,0,2
543,SNMX,SENOMYX INC,8731,6.0,7.0,6.0,6.75,6.5,1,1,-0.5153932713645313,-0.39160060436156335,-1.1861065469768568,0.1867139125954652,-0.7599326711060854,-0.02700942904545961,0.022459186339369316,2.1480453710554688,3.169544241332904,-1.2760120567129525,0.4870049477469472,1.0,1,2
544,SNTA,"MADRIGAL PHARMACEUTICALS, INC.",2834,10.0,16.0,14.0,9.09000015258789,15.0,1,0,-0.6779747706269023,-0.6601227156875917,-0.11730999166596495,1.2284237864636414,-0.7599326711060854,0.010297152237480043,0.2211011589088369,0.8862053678297018,0.01803592073889817,-0.08164905657639633,0.2340177549323021,1.0,0,1
545,SOLR,GT Advanced Technologies Inc.,3674,16.5,17.5,15.5,14.59,16.5,0,0,2.3228254877008405,1.1104319220631056,-0.40071729015456464,0.4658415144075886,-0.7599326711060854,-1.0874095225595362,0.05562990230534367,0.18185869784756892,0.8365737709695047,-0.9049004117764912,-0.09039739460849563,1.0,1,1
546,SOMX,"Pernix Sleep, Inc.",2834,11.0,12.0,10.0,85.6800003051758,11.0,0,1,-0.8159242853761338,-0.26986447041582234,-0.11730999166596495,-0.08921635772586776,-0.7599326711060854,-0.3449676798888285,0.2222840583885205,0.41329348551629663,0.4619634250444804,-0.49808639455914,-0.6592738049640005,1.0,1,1
547,SPLK,SPLUNK INC ,7372,17.0,13.0,11.0,35.47999954223629,12.0,0,1,-0.3042239421488497,-0.768454075198572,-0.3522590135958608,1.2562855036206269,1.7856609675233757,-0.08421557778162105,0.3127362726144055,0.4769635316339131,0.5041353707354089,-0.3595593423663469,0.2030016012098649,1.0,1,2
548,SPWR,SUNPOWER CORP,3674,18.0,18.0,16.0,25.4500007629395,17.0,0,1,-0.5327287478772624,1.7996465325807272,-1.1373865062111257,1.5183070056277956,1.0769558366912584,-0.21606178816934032,0.21405760052162556,0.5537810363838291,-0.3864762332752679,0.3946346227650328,0.5226725447007101,1.0,1,1
549,SQI,SCIQUEST INC,7372,9.5,11.5,9.5,12.270000457763699,10.5,1,1,0.6748858345584596,1.5626769813007242,-0.6419355915962458,-0.2189254995642949,-0.7599326711060854,-0.6141950072459071,0.18091195925099293,-0.16740301939899646,-0.6202244489406511,-0.1512965720903654,-0.10469103996136067,0.0,0,2
550,SREV,"SERVICESOURCE INTERNATIONAL, INC.",7380,10.0,9.0,7.5,12.1800003051758,8.25,0,1,-0.35078480838209924,-0.8198930440195874,0.09972956994908444,0.79008597015939,1.514754268087725,0.17715295955515414,0.3250684915596836,1.0117352495354912,1.4761629145214876,-0.6489669579405013,0.3078084124349852,1.0,1,2
551,SRVY,GREENFIELD ONLINE INC ,8742,13.0,15.0,13.0,18.7000007629395,14.0,1,1,-0.35078480838209924,-1.7931207544062266,-0.7904402103959647,-0.2791352581713785,-0.7599326711060854,0.30807686930300604,0.10613346310761362,-0.4136858161618167,0.8361222192062423,0.17143675863605107,0.2555450697730934,1.0,0,2
552,SSNC,SS&C Technologies Holdings Inc,7372,15.0,15.0,13.0,15.0799999237061,14.0,0,1,-0.3825107949657373,0.4333074984975821,0.44695068019121936,1.1294833269852451,1.1373685141370182,1.077176659221662,0.1094398343824466,0.8209712634563539,1.0622546031026234,-0.21852653615585865,0.37098524722502346,1.0,0,2
553,SSNI,SILVER SPRING NETWORKS INC,3576,17.0,18.0,16.0,22.0,17.0,0,1,2.9221107966199127,0.5484949304402597,0.2485994543286887,1.952639285469088,-0.7599326711060854,0.05113598619635165,0.27474997665086764,0.5259857231959799,0.5879535201498075,0.3935022677279648,0.19683692090156,1.0,1,1
554,SSTK,"Shutterstock, Inc.",7389,17.0,15.0,13.0,21.6599998474121,14.0,0,1,0.3581209159948268,-1.4654253766476522,-0.036582604733278734,1.3875492902140725,1.5186064373515884,0.09490639245788464,0.2448926391841907,0.2632459102290434,0.2973558262479873,-0.4796804165433641,-0.35043509364267456,1.0,0,2
555,ST,Sensata Technologies Holding N.V.,3823,18.0,20.0,18.0,18.5,19.0,1,1,-0.18562726538848315,1.2367133402627446,1.4770483385252384,0.7632707247085341,-0.7599326711060854,0.5773124268648692,0.1469622878174703,0.4806415704132104,0.4415109710325916,1.1693355989981788,0.9012686228356576,1.0,1,1
556,STAK,ENTORIAN TECHNOLOGIES INC,3674,13.0,13.0,11.0,178.56,12.0,0,1,-0.7554376310035145,-1.523277568440281,-0.31461680523823843,0.6114720959844094,1.1867451293321176,-0.9278117897081516,0.15267322599750316,1.4230297614515701,0.26243831405618795,-0.434782345773408,0.8785706754728377,1.0,0,1
557,STAR,"STARENT NETWORKS, CORP.",3663,12.0,11.0,9.0,14.01,10.0,0,1,-0.39858752145756304,-0.4954874766629476,-0.2489144428581292,0.9511726199648484,1.4925560062449217,-0.3338133439949257,0.23332730734384105,0.34628214014958225,-1.1449413580631944,-1.0494181666559872,0.3273852530709904,1.0,1,1
558,STNG,Scorpio Tankers Inc.,4412,13.0,16.0,14.0,12.5600004196167,15.0,1,0,-1.490672819589138,0.4333074984975821,-0.6099382371407849,-3.102103042616789,-0.7599326711060854,-1.1344592259852306,0.07413193223632365,-2.044523541015001,-0.8641287333365905,0.009844148758874564,-0.6944582277021961,1.0,1,3
559,STRI,"STR HOLDINGS, INC.",3081,10.0,13.0,11.0,39.3000030517578,12.0,1,1,-1.9172682403045749,-1.0550338514397353,0.4873737667415817,-0.2356685304414399,-0.7599326711060854,0.610224960300078,0.0407375479317555,-0.2648312368130797,-0.5083683301961429,0.4333427334027148,-0.9524787314749786,1.0,0,1
560,STRL,STERLING CONSTRUCTION CO INC,1600,15.0,,,,,0,0,-0.17133206435862286,0.05185369965795762,-0.11730999166596495,0.6118403146842325,-0.7599326711060854,-1.0308334013134404,0.02419747556900691,-0.7853477652598883,0.5364938666110859,0.10850830818724756,0.19066634274456215,1.0,0,3
561,STXS,"Stereotaxis, Inc.",3845,8.0,16.0,14.0,69.7100982666016,15.0,1,1,-0.31961062130481754,-1.9357589071546295,-1.4082561652683936,0.5287126601822342,-0.7599326711060854,-1.0478700110928625,0.20227543530818126,0.8505478319137645,0.7510725247330201,-0.7055741247838159,1.1381409224616297,1.0,1,1
562,SUSS,Susser Holdings CORP ,5412,16.5,18.0,16.0,18.0,17.0,1,1,0.4627095625187261,0.6597348462536899,1.9102303297162888,-0.9082679944261236,-0.7599326711060854,-2.10597808718079,-0.042753736020194416,-0.4398028013494952,-0.7894163541797643,0.2704317119823151,-1.154642266585074,1.0,1,3
563,SVR,SYNIVERSE HOLDINGS INC,4899,16.0,22.0,20.0,16.0,21.0,1,0,-0.4311827997136966,-0.14602553096891427,0.5794170742222249,0.043090045834294134,-0.7599326711060854,-0.08868382667359176,-0.06188328787059059,-0.1757870654457405,-0.6722699065293503,2.0134585264251634,-0.845712987922136,1.0,1,3
564,SWFT,SWIFT TRANSPORTATION Co,4213,11.0,15.0,13.0,11.1000003814697,14.0,1,1,0.3256117124584085,0.7540959466870112,2.185313501819863,-1.5206468357259455,-0.7599326711060854,1.849767710390864,0.05549845210762561,-0.9328804690545688,0.10963402411594587,1.0647960063418935,-0.05109854387929546,1.0,1,3
565,SWI,"SolarWinds, Inc. ",7372,12.5,11.5,9.5,13.75,10.5,0,1,2.1912974192067822,0.18487837050474745,-0.17577774966119186,0.7167818934658158,1.4743137283513377,0.257492563288577,0.1517288260086911,0.6468898576317369,0.2828378871694087,-1.9095165507918173,0.10644317583414653,1.0,0,2
566,SWSI,"Superior Well Services, INC",1389,13.0,13.0,11.0,18.32,12.0,0,1,-0.5327287478772624,1.046159012711383,-0.28202365702258425,-0.27555942484137363,1.1867451293321176,0.25338544961171344,-0.06156780068289625,0.3819616139408975,-0.2769944357152225,-0.4777579031977911,0.9371695012930696,0.0,0,3
567,SXC,"SunCoke Energy, Inc. ",3312,16.0,17.0,15.0,17.0,16.0,0,1,0.005050566674127718,0.48431430233468,1.5988336928466282,0.9895681239014846,-0.7599326711060854,0.4178062967440489,0.024193653899986924,-0.254105929924661,0.7251467859337244,0.1519582206477117,-0.9897321525548852,1.0,0,1
568,SXE,"Southcross Energy Partners, L.P. ",4922,20.0,21.0,19.0,22.350000381469695,20.0,0,1,0.7990150893087167,-0.5454327793804564,0.8897403036729732,-2.1355061920663947,-0.7599326711060854,0.15574777761809006,0.18165122422716345,0.5691925740401717,-0.006616739524821773,-1.0343987380565702,-0.8016169622191266,1.0,1,3
569,SZYM,"TerraVia Holdings, Inc. ",2860,18.0,17.0,15.0,20.71,16.0,0,1,-0.6591411985879103,-0.7234073747878739,-0.11730999166596495,0.7022761425358531,1.3228435919205097,-0.15643583151941431,0.1933092289596821,0.7185208047797579,0.67016215299474,-0.3195028281082866,0.3800952030049127,1.0,1,1
570,TARG,TARGANTA THERAPEUTICS CORP.,2834,10.0,14.0,12.0,9.4,13.0,1,0,0.3794939688179169,1.1426303811131298,-0.11730999166596495,-0.06521587874539803,-0.7599326711060854,1.0139615339299188,-0.195065830395995,-0.14082321178442248,0.006363298592260941,-0.1847942704868196,1.1706704368177432,1.0,1,1
571,TAST,"CARROLS RESTAURANT GROUP, INC.",5812,13.0,16.0,14.0,4.23387718200684,15.0,1,0,-0.5327287478772624,-0.4259791968769775,1.1090661986270445,-1.159639635083438,-0.7599326711060854,0.8909095709007224,-0.027251714577669426,0.8274102454547689,-0.3763995190657958,1.4095685965118012,-1.97675246985776,1.0,1,3
572,TBSI,TBS INTERNATIONAL LTD,4412,10.0,12.0,11.0,10.05,11.5,1,1,-0.14307249647950096,-0.20212981737333835,0.28471747178918994,-0.21568851720095056,-0.7599326711060854,0.8888466325328293,-0.09481702144092387,-1.1211463896647655,-0.765510415522303,-1.4215179244252991,-1.7193536222528618,1.0,0,3
573,TDG,TransDigm Group INC,3728,21.0,22.0,20.0,24.100000381469695,21.0,0,1,-0.5153932713645313,-0.09639455326117194,0.6583080750232112,0.14662890258503047,-0.7599326711060854,1.362276926235099,0.2137839421857183,-0.12967235928359966,-0.08504707957192299,0.9701949797012756,0.5760372703971133,1.0,0,1
574,TEA,Teavana Holdings Inc ,5499,17.0,15.0,13.0,27.7999992370605,14.0,0,1,-0.4148105360895728,-1.4469145672075592,-0.19243050887300586,0.7278782257919559,1.5186064373515884,0.6598054795250085,0.026324062150198252,-1.1304148475048694,-0.060643928616187226,-1.7616657140038845,1.7798954351251994,1.0,0,3
575,TEU,BOX SHIPS INC.,4412,12.0,17.0,15.0,11.0,16.0,1,0,-3.0030614221630585,-0.0860158396608072,-0.11730999166596495,-2.1577374116081454,-0.7599326711060854,0.8959164372312836,0.437608475109836,-0.6115687281564667,-2.4642549691575057,-0.5560498460073343,-0.6285295199931471,1.0,0,3
576,TFM,"Fresh Market, Inc. ",5411,22.0,20.0,18.0,32.1100006103516,19.0,0,1,0.7111410681401819,1.1749419067278402,1.2596491686227236,-0.06764585929894973,1.4055376020550598,2.6167516246602682,-0.3373805564428399,-0.969503642313205,1.1689755723014976,-0.6554920103190721,-0.6358902580173801,1.0,0,3
577,TGH,TEXTAINER GROUP HOLDINGS LTD,7359,16.5,21.0,19.0,17.0,20.0,1,1,-2.799487756748857,1.1426303811131298,0.3345334455237271,0.7135671684286571,-0.7599326711060854,0.0015771482144193796,-0.08467097554391441,-1.335687355075696,-0.07136113687170978,-0.1968975305442668,-1.2406375818956703,1.0,0,2
578,THLD,THRESHOLD PHARMACEUTICALS INC,2834,7.0,16.0,14.0,42.839992523193395,15.0,1,1,1.5484945407222819,-0.4291382316558891,-0.11730999166596495,0.7897282963713492,-0.7599326711060854,-0.9927768017702032,0.0664709497057591,0.26448751101183315,-0.7436461409265923,-1.1725398317382083,0.3438220849175106,1.0,1,1
579,THR,"Thermon Group Holdings, Inc. ",3629,12.0,14.0,12.0,12.279999732971199,13.0,1,1,-0.39858752145756304,0.6131824902447309,0.2361473243083005,-0.5499327353300456,-0.7599326711060854,0.0982797991729944,0.15473847003571234,0.8036045098051906,-0.4549908274496186,0.7711701440520642,1.4112400366324127,1.0,0,1
580,THRM,SOLTA MEDICAL INC,3845,7.0,9.0,8.0,2.5199999809265097,8.5,1,0,-0.39858752145756304,0.16711723403073026,-0.5883244584321533,-0.018872789601355938,-0.7599326711060854,-1.3185092770797358,0.016356134712276843,0.303379453218224,-0.39897481953681796,0.8447852221284622,-0.10071159384021287,1.0,1,1
581,THRX,"Innoviva, Inc.",2834,16.0,15.0,13.0,14.030220000000002,14.0,0,0,-0.034185565217133285,0.4681162008238082,-1.513429490760105,1.2788439392879385,1.3697159035416897,0.1389208596787639,0.1256175042585849,1.3440156009721351,2.665489908763123,-1.0246975493202957,0.537633261812514,1.0,1,1
582,TIS,Orchids Paper Products CO /DE,2621,8.0,9.0,7.0,5.66666650772095,8.0,0,0,-0.4812261223462153,1.0291881478626397,-0.5209268891373505,-1.2546238904208484,-0.7599326711060854,-0.37923205804796345,-0.09363484222669184,-1.6580373910655064,-1.5058990071282643,-1.3522167374883465,-1.6416689894243657,0.0,0,1
583,TITN,Titan Machinery Inc. ,5080,8.5,9.5,7.5,9.47999954223633,8.5,0,1,-0.11524177914812947,0.1983529613682922,0.3399922065555539,-1.2837314526464731,-0.7599326711060854,-0.32408999198214816,0.2627520590955211,-0.15029083341835814,1.141105499859021,-1.4712779907496718,-0.5774518687304439,0.0,0,3
584,TLEO,TALEO CORP,7372,14.0,16.0,14.0,13.6000003814697,15.0,1,0,2.6854894716664406,-0.994739576423288,-0.412946632119652,-0.30135738014823993,-0.7599326711060854,-0.06714586291341948,0.182214980217815,0.6272721294940715,-1.2209709444686092,0.010732876042678152,-0.04142238928128197,1.0,1,2
585,TLVT,TELVENT GIT S A ,7373,9.0,14.5,12.5,9.02,13.5,1,1,-2.5852659329040106,0.36071429275542294,0.5418524896013428,-0.2752348227080141,-0.7599326711060854,0.053548504646633466,0.1865189828125341,0.660571603507516,-0.9296255574793344,0.25769116221639504,-0.8984045857979022,1.0,0,2
586,TMH,TEAM HEALTH HOLDINGS INC,8099,12.0,16.0,14.0,12.8100004196167,15.0,1,1,-0.7753625337009279,0.3055980550156001,1.6077765009894749,0.4624806260680711,-0.7599326711060854,0.19503820938846275,0.1201759019086383,0.27655158718296863,-0.15422270699207904,2.6045943461892183,-0.10783378785113484,1.0,0,2
587,TNAV,"Telenav, Inc.",7379,8.0,10.0,9.0,9.80000019073486,9.5,1,1,0.7903980595781409,-1.3814505963060917,-0.08148453074757181,0.9313409180560632,-0.7599326711060854,0.7776682521942425,0.20076081011289176,-0.33290269526860833,-0.3051739040905839,-0.06876866858449135,0.11907743547104625,1.0,0,2
588,TNDM,TANDEM DIABETES CARE INC ,3841,15.0,15.0,13.0,19.2600002288818,14.0,0,1,-1.6200723150717735,0.03473238929281305,-1.626405158996976,-0.7164042101076475,1.1373685141370182,-0.7859009976204051,0.0015144537765300345,-0.9074078335884582,-1.1155826559220872,-0.10527226066773952,0.00750345100202534,1.0,1,1
589,TNK,TEEKAY TANKERS LTD.,4400,19.5,19.5,17.5,20.0100002288818,18.5,0,1,-3.0030614221630585,1.2618241186531023,0.10032725597865977,-2.307642175078867,1.0512503124167418,-1.2826365813888456,0.3761727040928413,0.2990659236825253,-1.4762329406988677,-0.6778887743821367,1.2073012022406402,1.0,0,3
590,TOWR,"Tower International, Inc. ",3714,13.0,17.0,15.0,13.0,16.0,1,0,1.0342632151204458,0.4209853861670596,1.7809854588393412,-0.4777091095043349,-0.7599326711060854,0.3847131661809786,-0.4463914822936717,-0.10077727864192854,1.963364034069068,2.253982468477844,-0.6535693918720731,1.0,1,1
591,TRAK,"Dealertrack Technologies, Inc",7373,17.0,16.0,14.0,19.25,15.0,0,1,0.2246508739292088,-0.036415094412188966,-0.32405431052859346,-0.2213111829501312,1.3453677309475294,0.961258571565478,-0.16553125495189472,0.6099015993799776,0.14932268345848146,0.1311667074392664,0.2204811418153748,1.0,0,2
