,I1,I2,I3,pIPO,pH,pL,p1day,Pmid,Y1,Y2,C6p,C1,C3,C4,C5,C6,C7,T1,T2,T3,T4,T5,S1,S2,S3,C5p,LongSentences,RealWords,LongWords,PositiveWords,NegativeWords,UncertainWords,C2,C3p,Industry_Bins
579,THR,"Thermon Group Holdings, Inc. ",3629,12.0,14.0,12.0,12.279999732971199,13.0,1,1,0.0,0.33554987212276216,0.671218487394958,0.6199280881461604,0.5249389550119341,0.65920097200877,0.5394180598554535,0.6030640668523677,0.6185788733559434,0.6178042414724259,0.6343416370106761,0.8284385924139646,0.6788792544572386,0.80851499556562,0.904827856717728,0.5393799629302249,0.4382894170480239,0.4274933371662968,0.43411440648308375,0.4206669132922877,0.41392926808940667,0.4185687810956756,1.0,0,1
580,THRM,SOLTA MEDICAL INC,3845,7.0,9.0,8.0,2.5199999809265097,8.5,1,0,0.0,0.33554987212276216,0.4548319327731093,0.536460366574046,0.4515633960677987,0.5010952563710287,0.2475795375875453,0.3844011142061281,0.3931259822979569,0.386410114454224,0.3834519572953736,0.6357768110077066,0.5501504523367793,0.6291068516515188,0.5584718777222607,0.5664388389277761,0.3679899808913908,0.42600895568454894,0.4282471226465519,0.422038907647707,0.4157918001850809,0.3798685693277581,1.0,1,1
581,THRX,"Innoviva, Inc.",2834,16.0,15.0,13.0,14.030220000000002,14.0,0,0,14.285714285714285,0.4378516624040921,0.0,0.5927832870521332,0.6518164717166243,0.5079131923028658,0.07303015692893161,0.20891364902506965,0.3170237405906196,0.3178053713265617,0.3158362989323843,0.6222611713078045,0.7824383696084936,0.3528648731129847,0.537121052781522,0.6344849518004764,0.4403059794892871,0.4271809662106458,0.44045371787582094,0.491621920239213,0.36224419154059256,0.3974034896015318,1.0,1,1
582,TIS,Orchids Paper Products CO /DE,2621,8.0,9.0,7.0,5.66666650772095,8.0,0,0,0.0,0.31508951406649616,0.6039915966386554,0.697771058246969,0.04454790306277458,0.2488256309540259,0.2660276093486442,0.2353760445682451,0.305277525022748,0.29624775441490503,0.3176156583629893,0.4758692578585254,0.3977581198744449,0.3055899442190173,0.3362445967594164,0.5035519356865212,0.41459583069604106,0.4248291189015813,0.40524814491169975,0.3941316950481662,0.35084740019893856,0.3224422341295609,0.0,0,1
583,TITN,Titan Machinery Inc. ,5080,8.5,9.5,7.5,9.47999954223633,8.5,0,1,0.0,0.4132992327365729,0.6586134453781513,0.5423051952312758,0.3052673051012115,0.5010952563710287,0.5873508774791336,0.2924791086350975,0.3592108528414261,0.3668862349870631,0.3638790035587188,0.5857945464925527,0.6737939449932333,0.34002909988931795,0.4836508334066744,0.5020628209076892,0.41733191627004296,0.4286519631643532,0.4229264632175496,0.4582620761031731,0.3464614564726731,0.3650868487607429,0.0,0,3
584,TLEO,TALEO CORP,7372,14.0,16.0,14.0,13.6000003814697,15.0,1,0,0.0,0.9999999999999998,0.4338235294117647,0.3190537440884883,0.4449616600407757,0.5321654934576319,0.2974494915215345,0.5598885793871866,0.5614608321614691,0.5635712429525348,0.5880782918149465,0.7784162087402615,0.5625149276704634,0.6668519290480854,0.7036524039986088,0.5520159095143657,0.4300811869272277,0.4277880685913881,0.4320460816139097,0.4014806759702287,0.3937158133954838,0.3815930953421121,1.0,1,2
585,TLVT,TELVENT GIT S A ,7373,9.0,14.5,12.5,9.02,13.5,1,1,0.0,0.02864450127877237,0.5724789915966386,0.5726862442224513,0.5225061474158135,0.6123110689811879,0.6884815400694225,0.5167130919220055,0.5799900736206469,0.5823720157727637,0.5613879003558718,0.7931695654886339,0.6037999475092805,0.712003022896444,0.6275047276601726,0.5533462882085732,0.4360699019229661,0.42783423620182826,0.4324366684216703,0.4088738335211025,0.4004925128186773,0.3539883277730684,1.0,0,2
586,TMH,TEAM HEALTH HOLDINGS INC,8099,12.0,16.0,14.0,12.8100004196167,15.0,1,1,0.0,0.24961636828644496,0.7237394957983193,0.5623728949497097,0.8005904065366416,0.7654356475678471,1.0,0.7116991643454039,0.7176772272313674,0.7122148530624696,0.7304270462633451,0.8541611931196089,0.7691381649398122,1.0,0.8044709374979014,0.5912710105590747,0.4430904575102714,0.4271225959443802,0.42793246899362414,0.4279861700078919,0.4340445655970874,0.3796598983316943,1.0,0,2
587,TNAV,"Telenav, Inc.",7379,8.0,10.0,9.0,9.80000019073486,9.5,1,1,0.0,0.7570332480818414,0.6838235294117647,0.24669238599840465,0.6389102622660432,0.5449392831705997,0.4091052133112486,0.4637883008356546,0.5325502522954753,0.5363191611962895,0.5613879003558718,0.7005525235672877,0.6477688408646907,0.6361361966594804,0.6980898471528258,0.615891669956955,0.4719998867144354,0.42798700356669095,0.4207849501189627,0.4243272500711944,0.39148470520119655,0.3861543440818496,1.0,0,2
588,TNDM,TANDEM DIABETES CARE INC ,3841,15.0,15.0,13.0,19.2600002288818,14.0,0,1,7.142857142857142,0.11457800511508953,0.20903361344537813,0.5116885171483853,0.4394034776270033,0.5855093412810995,0.0602212069142874,0.4902506963788301,0.5144346099760113,0.5029206729411233,0.4884341637010676,0.6561172210421272,0.5501504523367793,0.6184130382977313,0.6724891935188327,0.5309314513280197,0.3944173880234221,0.4258497538883981,0.4140483200334612,0.4041689316459319,0.3904516883525711,0.3829997112089447,1.0,1,1
589,TNK,TEEKAY TANKERS LTD.,4400,19.5,19.5,17.5,20.0100002288818,18.5,0,1,5.405405405405406,0.0,0.8707983193277311,0.7413018963185207,0.3100780181728562,0.65920097200877,0.4807574852686872,0.2883008356545961,0.31549342377367856,0.3284260002033737,0.31939501779359425,0.5704201875954119,0.40631303664653096,0.3888381519264178,0.5923488777590924,0.4479744696521525,0.3697699425827655,0.4298685888607501,0.4281965308003625,0.39490245350470704,0.37344185888022735,0.4138595168423192,1.0,0,3
590,TOWR,"Tower International, Inc. ",3714,13.0,17.0,15.0,13.0,16.0,1,0,0.0,0.8797953964194373,0.0,0.5839641699825242,0.4050089322598945,0.5124080869324584,1.0,0.7590529247910863,0.9413930019025559,0.855751522478448,0.7855871886120996,0.947261636640274,1.0,1.0,0.8674310619141381,0.5430477602746727,0.4525019096022192,0.4210452152490293,0.42350713183053534,0.4466326322909019,0.4109946756395328,0.36255116642551416,1.0,1,1
591,TRAK,"Dealertrack Technologies, Inc",7373,17.0,16.0,14.0,19.25,15.0,0,1,13.333333333333336,0.5237851662404092,0.601890756302521,0.4983754014602254,0.573782245194828,0.65920097200877,0.32509426790487,0.41364902506963785,0.5855736620067831,0.5574700306190471,0.5275800711743772,0.7936566208403295,0.7324912437592731,0.6994002036049661,0.7492686492653552,0.5560944551211937,0.4811094261313753,0.42405790989283054,0.4318423347450251,0.4352576387657691,0.3970487180930284,0.38896082474043736,1.0,0,2
592,TRBN,"Trubion Pharmaceuticals, Inc",2834,13.0,15.0,13.0,13.0900001525879,14.0,1,1,0.0,0.5237851662404092,0.29726890756302515,0.6637317879739458,0.3797925720167479,0.3992138815067266,0.02038072936296404,0.3119777158774373,0.3810902473322856,0.3886246285604528,0.36921708185053376,0.6507948663532034,0.6788792544572386,0.5736477198626463,0.6811296659464764,0.5799340426638999,0.4066389795898235,0.4286002469688857,0.4338022346584491,0.4550296574397152,0.4057232660968956,0.4177354268651428,1.0,1,1
593,TRCA,TERCICA INC,2834,9.0,13.0,11.0,9.0,12.0,1,0,0.0,0.7242966751918157,0.0,0.25379979241485184,0.4656716702412245,0.4776664869603863,0.39588246322236376,0.06406685236768803,0.15849119033832412,0.15826996734721546,0.16637010676156586,0.44567718347407537,0.3518774116246933,0.0943071042154464,0.2861316917596507,0.5813717635399321,0.3714756685837172,0.4257395859927812,0.4409985121258909,0.4193485611095657,0.3525034072413572,0.38864206927649103,1.0,1,1
594,TRFC,"Traffic.com, Inc. ",7310,12.0,12.5,10.5,12.1499996185303,11.5,0,1,4.3478260869565215,0.5606138107416879,0.0,0.5088186430462025,0.4128894058618781,0.5256622085229867,0.2554998985737979,0.6337047353760445,0.6302423690958723,0.6203351147366875,0.6592526690391458,0.7392027027056741,0.6261704431731805,0.6567729824048019,0.6548663241716686,0.5413638130828915,0.4383145800210293,0.4264662174039952,0.4166528766166199,0.4083253603358352,0.38144273512868737,0.3520636748382635,1.0,1,2
595,TRGT,"CATALYST BIOSCIENCES, INC. ",2834,9.0,13.0,11.0,28.543083190918,12.0,1,1,0.0,0.3069053708439898,0.0,0.4876536594123048,0.4101914443915136,0.453027691838597,0.04087247516046249,0.3593314763231198,0.425883034163289,0.43119753239856734,0.4101423487544484,0.7542107988413962,0.8458080335269202,0.5122186859265679,0.5619514869490163,0.5690711149714118,0.4118884311474303,0.4281916356544481,0.4474225982571131,0.4808930123624381,0.3810165769258349,0.371445211383976,1.0,1,1
596,TRLA,"TRULIA, INC. ",7379,17.0,16.0,14.0,24.0,15.0,0,1,13.333333333333336,0.0982097186700767,0.4842436974789916,0.6778558531129286,0.4976418690862707,0.5010952563710287,0.24097259768289225,0.7242339832869081,0.9359334932583341,0.8826872450766605,0.9030249110320284,0.9008417150506004,0.904750052181128,0.8539871499333292,0.8117077033708014,0.5841978971474673,0.5403889969136634,0.4236337460620006,0.4168804763178121,0.432508327145188,0.3867421376334233,0.3474792512205092,1.0,1,2
597,TRMM,"Access to Money, Inc. ",0,,,,,,0,0,0.0,0.3969309462915601,0.5346638655462185,0.5148922563919143,0.5087453228047222,0.5614662129981153,0.39588246322236376,0.5041782729805014,0.491148978410125,0.4621555357203385,0.4884341637010676,0.6584689032088702,0.5685963468709402,0.5964504977113543,0.5033997477580665,0.5657163153760014,0.3863603629862121,0.4231121051117897,0.4177149275972005,0.4116772757023355,0.3893644585169959,0.3284441529528913,1.0,0,3
598,TRS,TRIMAS CORP,3452,11.0,13.0,11.0,9.627668380737301,12.0,1,0,0.0,0.9999999999999998,0.0,0.4150738480491013,0.5535475732101034,0.6931149167939233,1.0,0.766016713091922,0.8342708247166847,0.788683380975516,0.8247330960854092,0.97341733103405,1.0,1.0,1.0,0.5391550639683532,0.4715919968897963,0.4237530759652977,0.4359918322284166,0.4555364117516746,0.4212713085770859,0.4062325010596364,1.0,1,1
599,TRW,ZF TRW AUTOMOTIVE HOLDINGS CORP,3714,28.0,30.0,28.0,27.100000381469695,29.0,1,0,0.0,0.29053708439897696,0.5346638655462185,0.3263266608185095,1.0,1.0,0.39588246322236376,0.7158774373259053,0.8020514517329804,0.793519156676873,0.7731316725978647,0.944810761545844,0.8894141946417691,1.0,1.0,0.5809810549215491,0.46685327686825395,0.4269604499535102,0.4345014073945028,0.4410223547739204,0.4246146593876556,0.4104010818804191,1.0,0,1
600,TRX,TRONOX INC ,2810,14.0,20.5,18.5,0.8000000119209291,19.5,1,0,0.0,0.6506393861892582,0.0,0.8219509261573175,0.6327829493158781,0.8818142786645377,1.0,0.6657381615598886,0.6627512614773762,0.6719016574960173,0.6966192170818505,0.8948159503314835,0.8126260732930618,1.0,0.7200822998230956,0.5154130516093622,0.4455940356078815,0.4286016530001348,0.4403655399671907,0.4415337398640055,0.4408031271325735,0.3662101069643438,1.0,1,1
601,TRXI,TRX INC/GA,7374,9.0,13.0,11.0,9.0,12.0,1,0,0.0,0.5360613810741687,0.6649159663865546,0.33126178626422803,0.3904477938952002,0.5364572201634525,0.4138387725506265,0.2966573816155989,0.3346017040284556,0.3287875535268397,0.34964412811387896,0.6166466700153346,0.4388682388148096,0.6001667361432769,0.4502544223373137,0.5278793423816001,0.39754521510096574,0.4258217297733034,0.4352610890523357,0.4015075903365399,0.4228559937830715,0.3614921370364703,1.0,0,2
602,TSLA,TESLA MOTORS INC,3711,17.0,16.0,14.0,23.8899993896484,15.0,0,1,13.333333333333336,0.5769820971867007,0.4065126050420168,0.5887141707345879,0.9880310672684256,0.7654356475678471,0.4110628727760095,0.8997214484679666,1.0,1.0,1.0,1.0,0.7868218121394891,0.9524550647465276,0.8939912040420104,0.6356610352206875,0.5010054144821033,0.4278155128202008,0.42693021533103664,0.4086402344452544,0.39814867268181736,0.3616745094331746,1.0,1,1
603,TSON,"BAXANO SURGICAL, INC. ",3841,15.0,14.0,12.0,24.0,13.0,0,1,15.384615384615385,0.3069053708439898,0.4275210084033613,0.5682160655889157,0.4057981855005615,0.4776664869603863,0.09309656285627337,0.21309192200557106,0.30713872115146,0.3079982374275481,0.3282918149466192,0.5636048869143727,0.598076596088944,0.36524984405547095,0.5261208215879524,0.5570061093561739,0.4527145695670256,0.4271666926212806,0.4283596162057371,0.4516441206207442,0.36886021794036455,0.397479072639146,1.0,1,1
604,TSRA,TESSERA TECHNOLOGIES INC,3674,13.0,11.0,9.0,18.5,10.0,0,1,30.0,0.24552429667519185,0.3350840336134454,0.7397184388433413,0.610513938318625,0.5655881943030255,0.2063702669881984,0.27715877437325903,0.2816610141450906,0.2842261064096625,0.2695729537366548,0.5397896018087495,0.3518774116246933,0.5658426252926779,0.441510785688348,0.5991884220407582,0.3199641918362692,0.4275034279463551,0.4282515685453343,0.3829455936187196,0.4293448201415102,0.3793268467098488,1.0,1,1
605,TSRO,"TESARO, Inc.",2834,13.5,15.0,12.0,13.6899995803833,13.5,0,1,0.0,0.3560102301790281,0.0,0.6449355371362219,0.5008546247951082,0.5010952563710287,0.39588246322236376,0.4192200557103064,0.4961948879146332,0.5039149445806546,0.5008896797153024,0.6922288317330925,0.7556038851795075,0.5539288146863778,0.7570332986102252,0.5853991626570473,0.4525398682447023,0.4285337528446214,0.4240202736046391,0.4517741788567104,0.3781829365547634,0.4088889392248899,1.0,1,1
606,TSRX,Trius Therapeutics Inc,2834,5.0,14.0,12.0,5.0,13.0,1,0,0.0,0.9999999999999998,0.3308823529411765,0.5892156750064038,0.4656580603733307,0.65920097200877,0.08639821015251882,0.1991643454038997,0.4014806849201754,0.4061147705831177,0.36209964412811385,0.6643116876555121,0.7182667587431506,0.4990262892414442,0.6578362547106201,0.5175131227025734,0.5173572352143028,0.4280719778722031,0.4330640592705627,0.459771019376521,0.3827469526597244,0.4063261757678955,1.0,1,1
607,TTGT,TechTarget Inc,7389,13.0,14.0,12.0,14.789999961853,13.0,0,1,0.0,0.3641943734015345,0.5703781512605042,0.4390102307545649,0.6213714496789227,0.5736396768111016,0.3452998856010324,0.6337047353760445,0.5420216725949211,0.5480696442089326,0.5791814946619217,0.7334296432777236,0.6037999475092805,0.4762275323732638,0.7334928056269078,0.5997968497639774,0.3850005309657744,0.4282879525407757,0.4260264140219194,0.413359466544692,0.34915765006471233,0.39354550377197695,1.0,0,2
608,TTPH,TETRAPHASE PHARMACEUTICALS INC,2834,7.0,10.0,8.0,7.0,9.0,1,0,0.0,0.1104859335038363,0.3728991596638656,0.5886037894263909,0.4202243679761989,0.6835969336772514,0.1066192153517522,0.30362116991643456,0.5294896186615933,0.5301275605319353,0.4884341637010676,0.7179872897460549,0.5922979427336094,0.5964504977113543,0.7544539613038661,0.4918950600765269,0.5468010535557507,0.4275659712640639,0.4246492313728311,0.4122802789404147,0.3828228536909339,0.40135266356200017,1.0,1,1
609,TTPY,TomoTherapy Inc,3845,19.0,17.0,15.0,22.67,16.0,0,1,18.75,0.31099744245524297,0.5913865546218487,0.5983116476759929,0.7013493726962929,0.7172888457937565,0.4854613350647299,0.5793871866295265,0.5409876747456366,0.5474369258928672,0.5596085409252669,0.7185253095216254,0.7182667587431506,0.6148071006290347,0.6811296659464764,0.5779949844671973,0.3986965772255084,0.4283404741790837,0.4232547106903733,0.43802795587343424,0.3852508348786026,0.37959517635779416,1.0,0,1
610,TUMI,"Tumi Holdings, Inc.",3100,18.0,17.0,15.0,26.5,16.0,0,1,12.5,0.4828644501278772,0.5829831932773111,0.3613962824254567,0.83702848656324,0.9149925174216558,0.7058957765799658,0.33147632311977715,0.4505749028042022,0.4375247155592213,0.43149466192170816,0.6321193876931445,0.7601420874555218,0.607531020671683,0.6578362547106201,0.5630923590853406,0.4569024511781316,0.4252675244211925,0.4179530506444198,0.4598346553401002,0.39934825212423936,0.3938718775815477,1.0,0,1
611,TWLL,TECHWELL INC,3674,9.0,13.0,11.0,8.75,12.0,1,0,0.0,0.6179028132992327,0.5892857142857143,0.28341771229156065,0.42122765907110177,0.4776664869603863,0.23311265362648104,0.520891364902507,0.5818099098353876,0.5790276475307038,0.5934163701067615,0.7557463500724059,0.6094695549697964,0.8513795494951116,0.7064172571013566,0.5634656797228714,0.4582025700375129,0.42720268489198426,0.4253083329002571,0.4099351306965823,0.4269440381934673,0.37818500378622266,1.0,0,1
612,TXRH,"Texas Roadhouse, Inc. ",5812,17.5,17.0,15.0,11.229999542236301,16.0,0,0,9.375,0.5769820971867007,0.6313025210084033,0.5927832870521332,0.5671476322474333,0.6274196383023293,0.6576941200998195,0.3231197771587744,0.3115642319463976,0.3076366841040821,0.3087188612099644,0.5636048869143727,0.5179495256219504,0.4522809832687754,0.441510785688348,0.5638692604669931,0.33266292969541433,0.42608320653004295,0.4273584093518485,0.4293728928259848,0.3922857198881941,0.3671829928858698,1.0,0,3
613,TYPE,Monotype Imaging Holdings Inc.,7371,12.0,15.0,13.0,12.0500001907349,14.0,1,1,0.0,0.6956521739130433,0.5766806722689075,0.4497894042513328,0.5757748577456703,0.6931149167939233,0.3606870905889919,0.6935933147632312,0.729423442799239,0.7199430553515541,0.7731316725978647,0.8450644354759405,0.8210472937909512,0.6601497295081244,0.8515551648780068,0.5465912597489471,0.4788012876792508,0.4267438237170873,0.4252669676853544,0.4361876190929563,0.3691917992475693,0.3892917131303961,1.0,0,2
614,TZOO,TRAVELZOO INC,0,3.5,,,,,0,0,0.0,0.3969309462915601,0.5346638655462185,0.5148922563919143,0.5087453228047222,0.5614662129981153,0.39588246322236376,0.019498607242339844,0.14356026139465633,0.14412419356661055,0.15213523131672596,0.3750503138243186,0.20315651832326548,0.1633446960158461,0.21629522817435004,0.5657163153760014,0.41557699014997534,0.4258769678757444,0.4229500201715133,0.34998456193924044,0.37674300481982254,0.3748918583785087,1.0,0,3
615,TZYM,"Ocera Therapeutics, Inc. ",2834,4.0,13.0,11.0,,12.0,1,0,0.0,0.3969309462915601,1.0,0.5148922563919143,0.4674628262273695,0.7714040470755889,0.11306838849213142,0.23259052924791085,0.3453966415749856,0.3572146835843493,0.34786476868327404,0.6525738078029722,0.8376357835795532,0.34002909988931795,0.6275047276601726,0.4860043903843788,0.4569338826230837,0.4295041160648059,0.4412574584164083,0.4959840477751184,0.35022828510819193,0.41401502288805625,1.0,0,1
616,UACL,"UNIVERSAL LOGISTICS HOLDINGS, INC.",4213,20.0,20.0,18.0,22.5,19.0,0,1,5.263157894736842,0.3191815856777493,0.5346638655462185,0.5148922563919143,0.35631890199310495,0.46796666493254496,0.39588246322236376,0.4944289693593314,0.4698486227148648,0.4527099551447908,0.4706405693950178,0.6178987457614113,0.5805681091144451,0.6994002036049661,0.5514467945790075,0.5392952972091425,0.37768520605091466,0.4247513074106861,0.4119480592567157,0.4175124750317434,0.4157999319934405,0.3551761189642964,0.0,0,3
617,UAPH,UAP HOLDING CORP,2875,16.0,17.0,15.0,16.3199996948242,16.0,0,1,0.0,0.9002557544757032,0.7237394957983193,0.6953940466949514,0.7138847115400451,1.0,1.0,0.2200557103064067,0.3033749689800645,0.30180663676319386,0.3211743772241993,0.5804931293394591,0.5563670389493205,0.5250797340124591,0.3532086285506784,0.5129130964038228,0.4352546395809997,0.42658405112514775,0.43347267878531137,0.4417023587318036,0.4132727453260609,0.33254554016530025,1.0,0,1
618,UBNT,"Ubiquiti Networks, Inc.",3663,15.0,17.0,15.0,17.5,16.0,1,1,0.0,0.4460358056265985,0.5199579831932774,0.7410050938736514,0.9692377799132867,0.5465456436651775,0.4546950229825861,0.4261838440111421,0.6191992720655142,0.5823720157727637,0.5489323843416369,0.8009269096475804,0.7371717466146398,0.8139965159384761,0.6578362547106201,0.7060182253999621,0.4902031342080893,0.4232357521470728,0.4291856452336306,0.4322425882929913,0.41486350421686347,0.3554876356016353,1.0,1,1
619,UNCA,UNICA CORP,7372,10.0,11.0,9.0,11.710000038147,10.0,0,1,0.0,0.9999999999999998,0.5829831932773111,0.6565861407617539,0.4010896729483712,0.44278845546786655,0.2710532522419655,0.6448467966573816,0.6520804036727604,0.6620945235970036,0.6859430604982206,0.8817649456514872,0.8293830130206359,0.5697585379359063,0.7492686492653552,0.5695844199544626,0.4499052832722201,0.4287014959818804,0.4393909107459719,0.4457094544491309,0.3574514903610733,0.3764815122954456,1.0,0,2
620,UPG,UNIVERSAL POWER GROUP ,5065,7.0,9.0,7.0,7.35,8.0,1,1,0.0,0.3723785166240409,0.6123949579831933,0.4610651024946904,0.11944353685316095,0.33691149698804684,0.3502144521117405,0.2395543175487465,0.2802134171560923,0.2817404273108341,0.2571174377224199,0.4717914683877961,0.4542717850430032,0.4269935749666646,0.39489925183939495,0.4802988980024592,0.3326880689432096,0.4272379469876267,0.4097793165339608,0.417879150216721,0.3944958011596009,0.36244470347070457,0.0,0,3
621,USBE,US BioEnergy CORP,2860,14.0,17.0,15.0,15.1000003814697,16.0,1,1,0.0,0.5074168797953963,0.4527310924369748,0.4254801746160571,0.8263151289600935,0.65920097200877,0.15710597058240766,0.6225626740947076,0.5930184465216313,0.5740562893330471,0.6058718861209964,0.6472223149383144,0.4836092451325182,0.44733787328351576,0.6053690898062004,0.6294106443924273,0.4083866858939075,0.4252468331771209,0.4026307328005109,0.378584785291733,0.3312073210661817,0.34271590501178634,1.0,1,1
622,V,VISA INC.,7389,44.0,42.0,37.0,14.125,39.5,0,0,11.39240506329114,0.4951406649616368,0.4659663865546218,0.24002228813091786,1.0,1.0,1.0,0.7061281337047354,0.7520473157415833,0.7606178042414724,0.75,0.8986942943203744,0.8041166652606804,0.7719369168971677,0.7518657754210606,0.5809810549215491,0.4578584294764785,0.4284993883364887,0.4318888928580297,0.4310434253284164,0.3901922601567879,0.359362093272774,1.0,1,2
623,VCC,"Manitex International, Inc.",3559,6.0,7.0,5.0,6.9,6.0,0,1,0.0,0.6342710997442454,0.11239495798319328,0.6432116538063557,0.09385085990793143,0.3009620800204847,0.39588246322236376,0.23259052924791085,0.24034246008768306,0.2392579118035861,0.2553380782918149,0.4871054928683257,0.44663642133539067,0.27495009401121506,0.4188539082916955,0.4886768898276937,0.33598568244749105,0.4263095538989625,0.4246643391186275,0.4258196147667015,0.3632970512866899,0.3894752736702948,0.0,1,1
624,VCG,"WINDSTREAM HOLDINGS, INC. ",4813,15.0,18.0,16.0,15.31,17.0,1,1,0.0,0.9999999999999998,0.5346638655462185,0.4990311674282835,0.8561573507697939,1.0,0.39588246322236376,0.8105849582172702,0.711183720737861,0.7098195622945077,0.7090747330960854,0.8358686836944103,0.7955162397488899,0.80851499556562,0.7440472013365578,0.5491726587906778,0.3869834219903941,0.4275252011047741,0.42549562461304063,0.43342993325305135,0.4020392467719156,0.3642986979119593,1.0,0,3
625,VCRA,"VOCERA COMMUNICATIONS, INC",3669,16.0,14.0,12.0,21.0300006866455,13.0,0,1,23.07692307692308,0.9411764705882352,0.3771008403361345,0.8361390373027195,0.4438812826819514,0.4941832666125047,0.3463721158283783,0.5626740947075209,0.5659690627843494,0.5663732812093958,0.5934163701067615,0.7552348465619826,0.6370611803817912,0.5208280062725538,0.6782617388256365,0.5660900138929263,0.4323554309226476,0.4275768787550966,0.4271517915149892,0.4178544815961579,0.3576629122219868,0.37337396741992296,1.0,1,1
626,VG,VONAGE HOLDINGS CORP ,4813,17.0,18.0,16.0,14.8500003814697,17.0,0,0,0.0,0.3887468030690537,0.09138655462184868,0.13145243485432606,1.0,1.0,0.6375701499894741,0.6838440111420613,0.6117131276366946,0.6112962816500389,0.6112099644128114,0.7179872897460549,0.6530568375096127,0.712003022896444,0.6336871895431003,0.5809810549215491,0.3826386244586717,0.4275272111300439,0.41466586492728,0.4160469119452078,0.3959229309060653,0.3487835152793555,1.0,1,3
627,VIAC,VIACELL INC,8731,7.0,9.0,7.0,8.685000419616701,8.0,1,1,0.0,0.9999999999999998,0.2804621848739496,0.1227854975361824,0.5945607638758451,0.5655881943030255,0.2402066666382089,0.4526462395543176,0.4935892133344363,0.5001186346842622,0.4955516014234875,0.7027555243621666,0.6261704431731805,0.8513795494951116,0.7227843066891404,0.5939762450898011,0.4240197263137268,0.4283657175481596,0.42652806144288224,0.4247571794566647,0.4408631634023147,0.40104388069219626,1.0,1,2
628,VITC,"Vitacost.com, Inc.",7389,12.0,13.0,11.0,12.0500001907349,12.0,0,1,0.0,0.9999999999999998,0.532563025210084,0.9548364673085059,0.5096905408747276,0.6931149167939233,0.4656093487022178,0.3454038997214485,0.37873273223591697,0.3625024009400386,0.3976868327402135,0.5956075331074553,0.6150869046386482,0.3334259645240427,0.5988943679294554,0.5238038879649646,0.41001136731204657,0.4240907400087563,0.4216010197160255,0.4407163119272863,0.33905357365525896,0.3963383748489653,0.0,0,2
629,VLCM,Volcom Inc,2300,19.0,17.0,15.0,26.7700004577637,16.0,0,1,18.75,0.21278772378516625,0.8014705882352942,0.4529820829608976,0.4633501531883096,0.4369234487611223,0.41332016824058704,0.3481894150417827,0.4624451981139879,0.4332312698430633,0.445729537366548,0.6128750953688914,0.6477688408646907,0.6255625594951592,0.6666666666666666,0.5978477863561522,0.4570008595764633,0.4227542220175191,0.41190301143788205,0.4341326251670661,0.4012231091207149,0.3934199772600109,0.0,0,1
630,VLRX,Valera Pharmaceuticals Inc ,2834,9.0,12.0,10.0,9.93,11.0,1,1,0.0,0.9999999999999998,0.5052521008403361,0.4106346746909273,0.34659569762814113,0.3845856622281072,0.20103894650798132,0.3022284122562674,0.32128381172967163,0.3230478945168179,0.31049822064056937,0.5871124211536831,0.4836092451325182,0.4423395278754401,0.5261208215879524,0.5717959126285207,0.3491081756228129,0.42741118644550896,0.43105122728542977,0.41752701992782987,0.3869512679187097,0.3925538795911644,1.0,1,1
631,VM,"Virgin Mobile USA, Inc. ",4812,15.0,17.0,15.0,15.75,16.0,1,1,0.0,0.6260869565217391,0.3876050420168067,0.7595210408149738,0.7347148306842302,1.0,1.0,0.6935933147632312,0.8059392836462901,0.8112352695267041,0.7677935943060498,0.8459785130124726,0.6839267533554219,1.0,0.8044709374979014,0.518602789747596,0.47548961076968105,0.4281916299344485,0.41846622395998817,0.4040556430437512,0.4242042794273852,0.3654958536077356,1.0,1,3
632,VNDA,Vanda Pharmaceuticals Inc.,2834,10.0,14.0,12.0,9.68000030517578,13.0,1,0,0.0,0.3846547314578005,0.0,0.4876536594123048,0.4426893142401258,0.48952105609596797,0.39588246322236376,0.3607242339832869,0.4351476548928779,0.43897092885308503,0.4172597864768683,0.7536982532172374,0.6370611803817912,0.6148071006290347,0.8918080720799182,0.5674611197653553,0.4179404017972422,0.4279497533761151,0.4457412336985974,0.43600197956770415,0.4039787177798986,0.4510464202900919,1.0,1,1
633,VNTV,"Vantiv, Inc. ",7389,17.0,18.0,16.0,19.5,17.0,0,1,0.0,0.5033248081841432,0.5913865546218487,0.6423502274479647,1.0,1.0,1.0,0.5779944289693594,0.6604764662089503,0.6577558837154123,0.6895017793594306,0.8577728844639538,0.6737939449932333,0.5034621657153963,0.7091713309265872,0.5809810549215491,0.4922437495285162,0.4273272206821216,0.4344522685620297,0.4151972685869931,0.33772305805836034,0.36337657427521897,1.0,0,2
634,VNUS,VNUS MEDICAL TECHNOLOGIES INC,3845,15.0,15.0,13.0,15.039999961853,14.0,0,1,7.142857142857142,0.3232736572890025,0.4800420168067227,0.5666702209951129,0.3408355786913333,0.4716758527013148,0.1813104073784664,0.23676880222841226,0.2871205227893126,0.285627125538093,0.28024911032028466,0.5318563905529049,0.4976298078123816,0.5250797340124591,0.4755216690118391,0.5306924386570879,0.3648518219188437,0.4265122643187541,0.4248070495950884,0.4292347455844793,0.41790216716107453,0.3887747353686592,1.0,1,1
